T_K,NCa_mol_per_m2,FCa_Xcarb,FCa,F0,Ecalc
1168.0,7123.115577889447,8.142857142857142,40.71428571428571,2.0357142857142856,0.9341703973774819
1168.0,7223.618090452262,8.142857142857142,40.71428571428571,2.0357142857142856,0.9350457350399619
1168.0,7324.120603015075,8.142857142857142,40.71428571428571,2.0357142857142856,0.9358981110865892
1168.0,7424.62311557789,8.142857142857142,40.71428571428571,2.0357142857142856,0.9367284168471356
1168.0,7525.125628140704,8.142857142857142,40.71428571428571,2.0357142857142856,0.9375374981311629
1168.0,7625.628140703518,8.142857142857142,40.71428571428571,2.0357142857142856,0.9383261580957895
1168.0,7726.130653266332,8.142857142857142,40.71428571428571,2.0357142857142856,0.9390951598994489
1168.0,7826.633165829146,8.142857142857142,40.71428571428571,2.0357142857142856,0.9398452291600553
1168.0,7927.13567839196,8.142857142857142,40.71428571428571,2.0357142857142856,0.9405770562341897
1168.0,8027.6381909547745,8.142857142857142,40.71428571428571,2.0357142857142856,0.9412912983322844
1168.0,8128.140703517588,8.142857142857142,40.71428571428571,2.0357142857142856,0.9419885814834469
1168.0,8228.643216080403,8.142857142857142,40.71428571428571,2.0357142857142856,0.9426695023622107
1168.0,8329.145728643216,8.142857142857142,40.71428571428571,2.0357142857142856,0.9433346299884096
1168.0,8429.64824120603,8.142857142857142,40.71428571428571,2.0357142857142856,0.943984507310331
1168.0,8530.150753768845,8.142857142857142,40.71428571428571,2.0357142857142856,0.9446196526803904
1168.0,8630.653266331658,8.142857142857142,40.71428571428571,2.0357142857142856,0.9452405612317407
1168.0,2500.0,8.244897959183675,41.22448979591837,2.0612244897959187,0.8251730382866609
1168.0,2600.502512562814,8.244897959183675,41.22448979591837,2.0612244897959187,0.8311215214501126
1168.0,2701.005025125628,8.244897959183675,41.22448979591837,2.0612244897959187,0.8366800879268731
1168.0,2801.5075376884424,8.244897959183675,41.22448979591837,2.0612244897959187,0.8418857057195487
1168.0,2902.0100502512564,8.244897959183675,41.22448979591837,2.0612244897959187,0.8467708322822656
1168.0,3002.5125628140704,8.244897959183675,41.22448979591837,2.0612244897959187,0.8513640790608953
1168.0,3103.0150753768844,8.244897959183675,41.22448979591837,2.0612244897959187,0.8556907624547385
1168.0,3203.5175879396984,8.244897959183675,41.22448979591837,2.0612244897959187,0.8597733631074103
1168.0,3304.020100502513,8.244897959183675,41.22448979591837,2.0612244897959187,0.8636319107605465
1168.0,3404.522613065327,8.244897959183675,41.22448979591837,2.0612244897959187,0.8672843083161036
1168.0,3505.025125628141,8.244897959183675,41.22448979591837,2.0612244897959187,0.8707466059797995
1168.0,3605.527638190955,8.244897959183675,41.22448979591837,2.0612244897959187,0.8740332342003178
1168.0,3706.030150753769,8.244897959183675,41.22448979591837,2.0612244897959187,0.8771572024290717
1168.0,3806.5326633165832,8.244897959183675,41.22448979591837,2.0612244897959187,0.8801302693938904
1168.0,3907.035175879397,8.244897959183675,41.22448979591837,2.0612244897959187,0.8829630895248667
1168.0,4007.537688442211,8.244897959183675,41.22448979591837,2.0612244897959187,0.8856653393297013
1168.0,4108.040201005026,8.244897959183675,41.22448979591837,2.0612244897959187,0.8882458268421728
1168.0,4208.542713567839,8.244897959183675,41.22448979591837,2.0612244897959187,0.8907125867247696
1168.0,4309.045226130654,8.244897959183675,41.22448979591837,2.0612244897959187,0.8930729631674648
1168.0,4409.547738693467,8.244897959183675,41.22448979591837,2.0612244897959187,0.8953336823675596
1168.0,4510.050251256282,8.244897959183675,41.22448979591837,2.0612244897959187,0.8975009160839447
1168.0,4610.552763819096,8.244897959183675,41.22448979591837,2.0612244897959187,0.8995803375199064
1168.0,4711.05527638191,8.244897959183675,41.22448979591837,2.0612244897959187,0.901577170591589
1168.0,4811.557788944723,8.244897959183675,41.22448979591837,2.0612244897959187,0.9034962334762374
1168.0,4912.060301507538,8.244897959183675,41.22448979591837,2.0612244897959187,0.90534197719911
1168.0,5012.562814070352,8.244897959183675,41.22448979591837,2.0612244897959187,0.9071185199051767
1168.0,5113.0653266331665,8.244897959183675,41.22448979591837,2.0612244897959187,0.9088296773674961
1168.0,5213.56783919598,8.244897959183675,41.22448979591837,2.0612244897959187,0.910478990205049
1168.0,5314.070351758794,8.244897959183675,41.22448979591837,2.0612244897959187,0.9120697482162197
1168.0,5414.572864321608,8.244897959183675,41.22448979591837,2.0612244897959187,0.9136050121778971
1168.0,5515.075376884422,8.244897959183675,41.22448979591837,2.0612244897959187,0.9150876334125092
1168.0,5615.577889447237,8.244897959183675,41.22448979591837,2.0612244897959187,0.9165202713848523
1168.0,5716.08040201005,8.244897959183675,41.22448979591837,2.0612244897959187,0.9179054095560789
1168.0,5816.582914572864,8.244897959183675,41.22448979591837,2.0612244897959187,0.9192453696927332
1168.0,5917.085427135678,8.244897959183675,41.22448979591837,2.0612244897959187,0.9205423248035027
1168.0,6017.587939698493,8.244897959183675,41.22448979591837,2.0612244897959187,0.9217983108546519
1168.0,6118.090452261307,8.244897959183675,41.22448979591837,2.0612244897959187,0.9230152373964502
1168.0,6218.592964824121,8.244897959183675,41.22448979591837,2.0612244897959187,0.9241948972167663
1168.0,6319.095477386934,8.244897959183675,41.22448979591837,2.0612244897959187,0.9253389751241101
1168.0,6419.597989949749,8.244897959183675,41.22448979591837,2.0612244897959187,0.9264490559502421
1168.0,6520.100502512563,8.244897959183675,41.22448979591837,2.0612244897959187,0.9275266318520364
1168.0,6620.603015075377,8.244897959183675,41.22448979591837,2.0612244897959187,0.9285731089830833
1168.0,6721.105527638191,8.244897959183675,41.22448979591837,2.0612244897959187,0.9295898135975511
1168.0,6821.608040201006,8.244897959183675,41.22448979591837,2.0612244897959187,0.930577997641847
1168.0,6922.110552763819,8.244897959183675,41.22448979591837,2.0612244897959187,0.931538843883494
1168.0,7022.613065326634,8.244897959183675,41.22448979591837,2.0612244897959187,0.9324734706212602
1168.0,7123.115577889447,8.244897959183675,41.22448979591837,2.0612244897959187,0.9333829360158811
1168.0,7223.618090452262,8.244897959183675,41.22448979591837,2.0612244897959187,0.9342682420765235
1168.0,7324.120603015075,8.244897959183675,41.22448979591837,2.0612244897959187,0.935130338334475
1168.0,7424.62311557789,8.244897959183675,41.22448979591837,2.0612244897959187,0.9359701252323204
1168.0,7525.125628140704,8.244897959183675,41.22448979591837,2.0612244897959187,0.9367884572539463
1168.0,7625.628140703518,8.244897959183675,41.22448979591837,2.0612244897959187,0.9375861458182161
1168.0,7726.130653266332,8.244897959183675,41.22448979591837,2.0612244897959187,0.9383639619568377
1168.0,7826.633165829146,8.244897959183675,41.22448979591837,2.0612244897959187,0.939122638794981
1168.0,7927.13567839196,8.244897959183675,41.22448979591837,2.0612244897959187,0.9398628738513647
1168.0,8027.6381909547745,8.244897959183675,41.22448979591837,2.0612244897959187,0.9405853311729714
1168.0,8128.140703517588,8.244897959183675,41.22448979591837,2.0612244897959187,0.9412906433180571
1168.0,8228.643216080403,8.244897959183675,41.22448979591837,2.0612244897959187,0.9419794131999198
1168.0,8329.145728643216,8.244897959183675,41.22448979591837,2.0612244897959187,0.9426522158026609
1168.0,8429.64824120603,8.244897959183675,41.22448979591837,2.0612244897959187,0.9433095997792105
1168.0,8530.150753768845,8.244897959183675,41.22448979591837,2.0612244897959187,0.943952088940913
1168.0,8630.653266331658,8.244897959183675,41.22448979591837,2.0612244897959187,0.944580183647169
1168.0,8731.155778894474,8.244897959183675,41.22448979591837,2.0612244897959187,0.9451943621028667
1168.0,2500.0,8.346938775510203,41.73469387755102,2.086734693877551,0.8232805352769973
1168.0,2600.502512562814,8.346938775510203,41.73469387755102,2.086734693877551,0.8292839492785665
1168.0,2701.005025125628,8.346938775510203,41.73469387755102,2.086734693877551,0.8348944849347874
1168.0,2801.5075376884424,8.346938775510203,41.73469387755102,2.086734693877551,0.8401493283009931
1168.0,2902.0100502512564,8.346938775510203,41.73469387755102,2.086734693877551,0.8450811362508844
1168.0,3002.5125628140704,8.346938775510203,41.73469387755102,2.086734693877551,0.8497187025315736
1168.0,3103.0150753768844,8.346938775510203,41.73469387755102,2.086734693877551,0.8540875102029217
1168.0,3203.5175879396984,8.346938775510203,41.73469387755102,2.086734693877551,0.8582101923306589
1168.0,3304.020100502513,8.346938775510203,41.73469387755102,2.086734693877551,0.8621069181471945
1168.0,3404.522613065327,8.346938775510203,41.73469387755102,2.086734693877551,0.8657957183177926
1168.0,3505.025125628141,8.346938775510203,41.73469387755102,2.086734693877551,0.8692927601837133
1168.0,3605.527638190955,8.346938775510203,41.73469387755102,2.086734693877551,0.8726125817002623
1168.0,3706.030150753769,8.346938775510203,41.73469387755102,2.086734693877551,0.8757682911002531
1168.0,3806.5326633165832,8.346938775510203,41.73469387755102,2.086734693877551,0.8787717379831651
1168.0,3907.035175879397,8.346938775510203,41.73469387755102,2.086734693877551,0.8816336604755973
1168.0,4007.537688442211,8.346938775510203,41.73469387755102,2.086734693877551,0.884363812267718
1168.0,4108.040201005026,8.346938775510203,41.73469387755102,2.086734693877551,0.8869710726564091
1168.0,4208.542713567839,8.346938775510203,41.73469387755102,2.086734693877551,0.8894635421827861
1168.0,4309.045226130654,8.346938775510203,41.73469387755102,2.086734693877551,0.891848626012188
1168.0,4409.547738693467,8.346938775510203,41.73469387755102,2.086734693877551,0.8941331068471586
1168.0,4510.050251256282,8.346938775510203,41.73469387755102,2.086734693877551,0.8963232088718283
1168.0,4610.552763819096,8.346938775510203,41.73469387755102,2.086734693877551,0.8984246539863725
1168.0,4711.05527638191,8.346938775510203,41.73469387755102,2.086734693877551,0.9004427113927256
1168.0,4811.557788944723,8.346938775510203,41.73469387755102,2.086734693877551,0.9023822414293466
1168.0,4912.060301507538,8.346938775510203,41.73469387755102,2.086734693877551,0.9042477344171408
1168.0,5012.562814070352,8.346938775510203,41.73469387755102,2.086734693877551,0.9060433451655778
1168.0,5113.0653266331665,8.346938775510203,41.73469387755102,2.086734693877551,0.9077729236934525
1168.0,5213.56783919598,8.346938775510203,41.73469387755102,2.086734693877551,0.9094400426393651
1168.0,5314.070351758794,8.346938775510203,41.73469387755102,2.086734693877551,0.9110480217701495
1168.0,5414.572864321608,8.346938775510203,41.73469387755102,2.086734693877551,0.9125999499390253
1168.0,5515.075376884422,8.346938775510203,41.73469387755102,2.086734693877551,0.9140987047974086
1168.0,5615.577889447237,8.346938775510203,41.73469387755102,2.086734693877551,0.9155469705236743
1168.0,5716.08040201005,8.346938775510203,41.73469387755102,2.086734693877551,0.9169472537974986
1168.0,5816.582914572864,8.346938775510203,41.73469387755102,2.086734693877551,0.9183018982188397
1168.0,5917.085427135678,8.346938775510203,41.73469387755102,2.086734693877551,0.9196130973452113
1168.0,6017.587939698493,8.346938775510203,41.73469387755102,2.086734693877551,0.9208829064991444
1168.0,6118.090452261307,8.346938775510203,41.73469387755102,2.086734693877551,0.9221132534789388
1168.0,6218.592964824121,8.346938775510203,41.73469387755102,2.086734693877551,0.9233059482896488
1168.0,6319.095477386934,8.346938775510203,41.73469387755102,2.086734693877551,0.9244626919971624
1168.0,6419.597989949749,8.346938775510203,41.73469387755102,2.086734693877551,0.9255850847961552
1168.0,6520.100502512563,8.346938775510203,41.73469387755102,2.086734693877551,0.926674633372074
1168.0,6620.603015075377,8.346938775510203,41.73469387755102,2.086734693877551,0.9277327576281292
1168.0,6721.105527638191,8.346938775510203,41.73469387755102,2.086734693877551,0.9287607968402418
1168.0,6821.608040201006,8.346938775510203,41.73469387755102,2.086734693877551,0.9297600152958542
1168.0,6922.110552763819,8.346938775510203,41.73469387755102,2.086734693877551,0.930731607466372
1168.0,7022.613065326634,8.346938775510203,41.73469387755102,2.086734693877551,0.9316767027575936
1168.0,7123.115577889447,8.346938775510203,41.73469387755102,2.086734693877551,0.9325963698777283
1168.0,7223.618090452262,8.346938775510203,41.73469387755102,2.086734693877551,0.9334916208584196
1168.0,7324.120603015075,8.346938775510203,41.73469387755102,2.086734693877551,0.9343634147604866
1168.0,7424.62311557789,8.346938775510203,41.73469387755102,2.086734693877551,0.9352126610928435
1168.0,7525.125628140704,8.346938775510203,41.73469387755102,2.086734693877551,0.9360402229701479
1168.0,7625.628140703518,8.346938775510203,41.73469387755102,2.086734693877551,0.9368469200321576
1168.0,7726.130653266332,8.346938775510203,41.73469387755102,2.086734693877551,0.9376335311455167
1168.0,7826.633165829146,8.346938775510203,41.73469387755102,2.086734693877551,0.9384007969066265
1168.0,7927.13567839196,8.346938775510203,41.73469387755102,2.086734693877551,0.9391494219624967
1168.0,8027.6381909547745,8.346938775510203,41.73469387755102,2.086734693877551,0.9398800771647987
1168.0,8128.140703517588,8.346938775510203,41.73469387755102,2.086734693877551,0.9405934015709536
1168.0,8228.643216080403,8.346938775510203,41.73469387755102,2.086734693877551,0.9412900043047694
1168.0,8329.145728643216,8.346938775510203,41.73469387755102,2.086734693877551,0.9419704662879775
1168.0,8429.64824120603,8.346938775510203,41.73469387755102,2.086734693877551,0.9426353418530177
1168.0,8530.150753768845,8.346938775510203,41.73469387755102,2.086734693877551,0.9432851602464404
1168.0,8630.653266331658,8.346938775510203,41.73469387755102,2.086734693877551,0.9439204270314814
1168.0,8731.155778894474,8.346938775510203,41.73469387755102,2.086734693877551,0.9445416253976332
1168.0,8831.658291457286,8.346938775510203,41.73469387755102,2.086734693877551,0.9451492173842857
1168.0,2500.0,8.448979591836736,42.244897959183675,2.112244897959184,0.8213940157107669
1168.0,2600.502512562814,8.448979591836736,42.244897959183675,2.112244897959184,0.8274519705444255
1168.0,2701.005025125628,8.448979591836736,42.244897959183675,2.112244897959184,0.8331141220375441
1168.0,2801.5075376884424,8.448979591836736,42.244897959183675,2.112244897959184,0.8384178698770124
1168.0,2902.0100502512564,8.448979591836736,42.244897959183675,2.112244897959184,0.8433960665763087
1168.0,3002.5125628140704,8.448979591836736,42.244897959183675,2.112244897959184,0.8480776849378965
1168.0,3103.0150753768844,8.448979591836736,42.244897959183675,2.112244897959184,0.8524883718829608
1168.0,3203.5175879396984,8.448979591836736,42.244897959183675,2.112244897959184,0.8566509104755572
1168.0,3304.020100502513,8.448979591836736,42.244897959183675,2.112244897959184,0.8605856073320985
1168.0,3404.522613065327,8.448979591836736,42.244897959183675,2.112244897959184,0.8643106190432368
1168.0,3505.025125628141,8.448979591836736,42.244897959183675,2.112244897959184,0.8678422284768054
1168.0,3605.527638190955,8.448979591836736,42.244897959183675,2.112244897959184,0.8711950796815104
1168.0,3706.030150753769,8.448979591836736,42.244897959183675,2.112244897959184,0.8743823784263391
1168.0,3806.5326633165832,8.448979591836736,42.244897959183675,2.112244897959184,0.8774160640818917
1168.0,3907.035175879397,8.448979591836736,42.244897959183675,2.112244897959184,0.880306957495817
1168.0,4007.537688442211,8.448979591836736,42.244897959183675,2.112244897959184,0.8830648886737577
1168.0,4108.040201005026,8.448979591836736,42.244897959183675,2.112244897959184,0.8856988074030693
1168.0,4208.542713567839,8.448979591836736,42.244897959183675,2.112244897959184,0.8882168794132098
1168.0,4309.045226130654,8.448979591836736,42.244897959183675,2.112244897959184,0.8906265702266695
1168.0,4409.547738693467,8.448979591836736,42.244897959183675,2.112244897959184,0.8929347184962771
1168.0,4510.050251256282,8.448979591836736,42.244897959183675,2.112244897959184,0.8951476003321127
1168.0,4610.552763819096,8.448979591836736,42.244897959183675,2.112244897959184,0.8972709858810638
1168.0,4711.05527638191,8.448979591836736,42.244897959183675,2.112244897959184,0.8993101892241337
1168.0,4811.557788944723,8.448979591836736,42.244897959183675,2.112244897959184,0.9012701124927909
1168.0,4912.060301507538,8.448979591836736,42.244897959183675,2.112244897959184,0.9031552849696274
1168.0,5012.562814070352,8.448979591836736,42.244897959183675,2.112244897959184,0.9049698978251427
1168.0,5113.0653266331665,8.448979591836736,42.244897959183675,2.112244897959184,0.9067178350476247
1168.0,5213.56783919598,8.448979591836736,42.244897959183675,2.112244897959184,0.908402701043396
1168.0,5314.070351758794,8.448979591836736,42.244897959183675,2.112244897959184,0.9100278453176679
1168.0,5414.572864321608,8.448979591836736,42.244897959183675,2.112244897959184,0.9115963845895166
1168.0,5515.075376884422,8.448979591836736,42.244897959183675,2.112244897959184,0.9131112226465071
1168.0,5615.577889447237,8.448979591836736,42.244897959183675,2.112244897959184,0.9145750682036384
1168.0,5716.08040201005,8.448979591836736,42.244897959183675,2.112244897959184,0.9159904509965133
1168.0,5816.582914572864,8.448979591836736,42.244897959183675,2.112244897959184,0.9173597363088793
1168.0,5917.085427135678,8.448979591836736,42.244897959183675,2.112244897959184,0.9186851381092076
1168.0,6017.587939698493,8.448979591836736,42.244897959183675,2.112244897959184,0.9199687309490899
1168.0,6118.090452261307,8.448979591836736,42.244897959183675,2.112244897959184,0.9212124607573535
1168.0,6218.592964824121,8.448979591836736,42.244897959183675,2.112244897959184,0.9224181546475415
1168.0,6319.095477386934,8.448979591836736,42.244897959183675,2.112244897959184,0.9235875298422743
1168.0,6419.597989949749,8.448979591836736,42.244897959183675,2.112244897959184,0.9247222018058309
1168.0,6520.100502512563,8.448979591836736,42.244897959183675,2.112244897959184,0.92582369166562
1168.0,6620.603015075377,8.448979591836736,42.244897959183675,2.112244897959184,0.9268934329940033
1168.0,6721.105527638191,8.448979591836736,42.244897959183675,2.112244897959184,0.9279327780138003
1168.0,6821.608040201006,8.448979591836736,42.244897959183675,2.112244897959184,0.928943003283797
1168.0,6922.110552763819,8.448979591836736,42.244897959183675,2.112244897959184,0.9299253149143305
1168.0,7022.613065326634,8.448979591836736,42.244897959183675,2.112244897959184,0.9308808533576304
1168.0,7123.115577889447,8.448979591836736,42.244897959183675,2.112244897959184,0.9318106978127947
1168.0,7223.618090452262,8.448979591836736,42.244897959183675,2.112244897959184,0.9327158702810499
1168.0,7324.120603015075,8.448979591836736,42.244897959183675,2.112244897959184,0.9335973393032687
1168.0,7424.62311557789,8.448979591836736,42.244897959183675,2.112244897959184,0.9344560234083703
1168.0,7525.125628140704,8.448979591836736,42.244897959183675,2.112244897959184,0.9352927942983665
1168.0,7625.628140703518,8.448979591836736,42.244897959183675,2.112244897959184,0.9361084797931919
1168.0,7726.130653266332,8.448979591836736,42.244897959183675,2.112244897959184,0.9369038665562043
1168.0,7826.633165829146,8.448979591836736,42.244897959183675,2.112244897959184,0.9376797026191364
1168.0,7927.13567839196,8.448979591836736,42.244897959183675,2.112244897959184,0.9384366997235327
1168.0,8027.6381909547745,8.448979591836736,42.244897959183675,2.112244897959184,0.9391755354939987
1168.0,8128.140703517588,8.448979591836736,42.244897959183675,2.112244897959184,0.9398968554572208
1168.0,8228.643216080403,8.448979591836736,42.244897959183675,2.112244897959184,0.9406012749193458
1168.0,8329.145728643216,8.448979591836736,42.244897959183675,2.112244897959184,0.9412893807131796
1168.0,8429.64824120603,8.448979591836736,42.244897959183675,2.112244897959184,0.9419617328256122
1168.0,8530.150753768845,8.448979591836736,42.244897959183675,2.112244897959184,0.9426188659147398
1168.0,8630.653266331658,8.448979591836736,42.244897959183675,2.112244897959184,0.9432612907252856
1168.0,8731.155778894474,8.448979591836736,42.244897959183675,2.112244897959184,0.943889495410214
1168.0,8831.658291457286,8.448979591836736,42.244897959183675,2.112244897959184,0.9445039467656813
1168.0,8932.1608040201,8.448979591836736,42.244897959183675,2.112244897959184,0.9451050913858768
1168.0,2500.0,8.551020408163264,42.75510204081632,2.137755102040816,0.8195134580135401
1168.0,2600.502512562814,8.551020408163264,42.75510204081632,2.137755102040816,0.8256255658411041
1168.0,2701.005025125628,8.551020408163264,42.75510204081632,2.137755102040816,0.8313389817161099
1168.0,2801.5075376884424,8.551020408163264,42.75510204081632,2.137755102040816,0.836691314579602
1168.0,2902.0100502512564,8.551020408163264,42.75510204081632,2.137755102040816,0.8417156088408738
1168.0,3002.5125628140704,8.551020408163264,42.75510204081632,2.137755102040816,0.8464410131413734
1168.0,3103.0150753768844,8.551020408163264,42.75510204081632,2.137755102040816,0.8508933354888529
1168.0,3203.5175879396984,8.551020408163264,42.75510204081632,2.137755102040816,0.8550955065423027
1168.0,3304.020100502513,8.551020408163264,42.75510204081632,2.137755102040816,0.8590679682124622
1168.0,3404.522613065327,8.551020408163264,42.75510204081632,2.137755102040816,0.862829001191849
1168.0,3505.025125628141,8.551020408163264,42.75510204081632,2.137755102040816,0.8663950022780819
1168.0,3605.527638190955,8.551020408163264,42.75510204081632,2.137755102040816,0.8697807202103981
1168.0,3706.030150753769,8.551020408163264,42.75510204081632,2.137755102040816,0.8729994570575649
1168.0,3806.5326633165832,8.551020408163264,42.75510204081632,2.137755102040816,0.8760632408683524
1168.0,3907.035175879397,8.551020408163264,42.75510204081632,2.137755102040816,0.878982974242513
1168.0,4007.537688442211,8.551020408163264,42.75510204081632,2.137755102040816,0.881768562639797
1168.0,4108.040201005026,8.551020408163264,42.75510204081632,2.137755102040816,0.8844290255702775
1168.0,4208.542713567839,8.551020408163264,42.75510204081632,2.137755102040816,0.8869725932657054
1168.0,4309.045226130654,8.551020408163264,42.75510204081632,2.137755102040816,0.8894067909912039
1168.0,4409.547738693467,8.551020408163264,42.75510204081632,2.137755102040816,0.8917385127981577
1168.0,4510.050251256282,8.551020408163264,42.75510204081632,2.137755102040816,0.89397408622614
1168.0,4610.552763819096,8.551020408163264,42.75510204081632,2.137755102040816,0.8961193292210737
1168.0,4711.05527638191,8.551020408163264,42.75510204081632,2.137755102040816,0.8981796003385022
1168.0,4811.557788944723,8.551020408163264,42.75510204081632,2.137755102040816,0.90015984313665
1168.0,4912.060301507538,8.551020408163264,42.75510204081632,2.137755102040816,0.9020646255275536
1168.0,5012.562814070352,8.551020408163264,42.75510204081632,2.137755102040816,0.9038981747408117
1168.0,5113.0653266331665,8.551020408163264,42.75510204081632,2.137755102040816,0.9056644084593191
1168.0,5213.56783919598,8.551020408163264,42.75510204081632,2.137755102040816,0.9073669626064457
1168.0,5314.070351758794,8.551020408163264,42.75510204081632,2.137755102040816,0.9090092161967966
1168.0,5414.572864321608,8.551020408163264,42.75510204081632,2.137755102040816,0.9105943136058086
1168.0,5515.075376884422,8.551020408163264,42.75510204081632,2.137755102040816,0.9121251845652274
1168.0,5615.577889447237,8.551020408163264,42.75510204081632,2.137755102040816,0.913604562150519
1168.0,5716.08040201005,8.551020408163264,42.75510204081632,2.137755102040816,0.9150349989913205
1168.0,5816.582914572864,8.551020408163264,42.75510204081632,2.137755102040816,0.9164188819061851
1168.0,5917.085427135678,8.551020408163264,42.75510204081632,2.137755102040816,0.9177584451372539
1168.0,6017.587939698493,8.551020408163264,42.75510204081632,2.137755102040816,0.9190557823385037
1168.0,6118.090452261307,8.551020408163264,42.75510204081632,2.137755102040816,0.9203128574522567
1168.0,6218.592964824121,8.551020408163264,42.75510204081632,2.137755102040816,0.9215315145922895
1168.0,6319.095477386934,8.551020408163264,42.75510204081632,2.137755102040816,0.9227134870377006
1168.0,6419.597989949749,8.551020408163264,42.75510204081632,2.137755102040816,0.9238604054294149
1168.0,6520.100502512563,8.551020408163264,42.75510204081632,2.137755102040816,0.9249738052505266
1168.0,6620.603015075377,8.551020408163264,42.75510204081632,2.137755102040816,0.9260551336623752
1168.0,6721.105527638191,8.551020408163264,42.75510204081632,2.137755102040816,0.9271057557601081
1168.0,6821.608040201006,8.551020408163264,42.75510204081632,2.137755102040816,0.9281269603044107
1168.0,6922.110552763819,8.551020408163264,42.75510204081632,2.137755102040816,0.9291199649798285
1168.0,7022.613065326634,8.551020408163264,42.75510204081632,2.137755102040816,0.930085921224637
1168.0,7123.115577889447,8.551020408163264,42.75510204081632,2.137755102040816,0.9310259186724282
1168.0,7223.618090452262,8.551020408163264,42.75510204081632,2.137755102040816,0.931940989241307
1168.0,7324.120603015075,8.551020408163264,42.75510204081632,2.137755102040816,0.9328321109028853
1168.0,7424.62311557789,8.551020408163264,42.75510204081632,2.137755102040816,0.9337002111599125
1168.0,7525.125628140704,8.551020408163264,42.75510204081632,2.137755102040816,0.9345461702584769
1168.0,7625.628140703518,8.551020408163264,42.75510204081632,2.137755102040816,0.9353708241581072
1168.0,7726.130653266332,8.551020408163264,42.75510204081632,2.137755102040816,0.9361749672807734
1168.0,7826.633165829146,8.551020408163264,42.75510204081632,2.137755102040816,0.9369593550577497
1168.0,7927.13567839196,8.551020408163264,42.75510204081632,2.137755102040816,0.937724706291461
1168.0,8027.6381909547745,8.551020408163264,42.75510204081632,2.137755102040816,0.938471705347792
1168.0,8128.140703517588,8.551020408163264,42.75510204081632,2.137755102040816,0.9392010041928838
1168.0,8228.643216080403,8.551020408163264,42.75510204081632,2.137755102040816,0.9399132242871365
1168.0,8329.145728643216,8.551020408163264,42.75510204081632,2.137755102040816,0.9406089583479472
1168.0,8429.64824120603,8.551020408163264,42.75510204081632,2.137755102040816,0.9412887719916723
1168.0,8530.150753768845,8.551020408163264,42.75510204081632,2.137755102040816,0.9419532052643581
1168.0,8630.653266331658,8.551020408163264,42.75510204081632,2.137755102040816,0.9426027740699342
1168.0,8731.155778894474,8.551020408163264,42.75510204081632,2.137755102040816,0.9432379715037649
1168.0,8831.658291457286,8.551020408163264,42.75510204081632,2.137755102040816,0.9438592690988374
1168.0,8932.1608040201,8.551020408163264,42.75510204081632,2.137755102040816,0.9444671179911344
1168.0,9032.663316582915,8.551020408163264,42.75510204081632,2.137755102040816,0.9450619500102871
1168.0,2500.0,8.653061224489797,43.26530612244898,2.163265306122449,0.8176388406944349
1168.0,2600.502512562814,8.653061224489797,43.26530612244898,2.163265306122449,0.8238047158343098
1168.0,2701.005025125628,8.653061224489797,43.26530612244898,2.163265306122449,0.8295690465143232
1168.0,2801.5075376884424,8.653061224489797,43.26530612244898,2.163265306122449,0.8349696465956912
1168.0,2902.0100502512564,8.653061224489797,43.26530612244898,2.163265306122449,0.8400397486751215
1168.0,3002.5125628140704,8.653061224489797,43.26530612244898,2.163265306122449,0.8448086740459956
1168.0,3103.0150753768844,8.653061224489797,43.26530612244898,2.163265306122449,0.8493023890521746
1168.0,3203.5175879396984,8.653061224489797,43.26530612244898,2.163265306122449,0.8535439695644554
1168.0,3304.020100502513,8.653061224489797,43.26530612244898,2.163265306122449,0.8575539907152108
1168.0,3404.522613065327,8.653061224489797,43.26530612244898,2.163265306122449,0.8613508554896051
1168.0,3505.025125628141,8.653061224489797,43.26530612244898,2.163265306122449,0.8649510730303612
1168.0,3605.527638190955,8.653061224489797,43.26530612244898,2.163265306122449,0.8683694953746686
1168.0,3706.030150753769,8.653061224489797,43.26530612244898,2.163265306122449,0.8716195196634696
1168.0,3806.5326633165832,8.653061224489797,43.26530612244898,2.163265306122449,0.8747132615382759
1168.0,3907.035175879397,8.653061224489797,43.26530612244898,2.163265306122449,0.8776617043884839
1168.0,4007.537688442211,8.653061224489797,43.26530612244898,2.163265306122449,0.8804748282721753
1168.0,4108.040201005026,8.653061224489797,43.26530612244898,2.163265306122449,0.883161721659231
1168.0,4208.542713567839,8.653061224489797,43.26530612244898,2.163265306122449,0.8857306786018648
1168.0,4309.045226130654,8.653061224489797,43.26530612244898,2.163265306122449,0.8881892834969867
1168.0,4409.547738693467,8.653061224489797,43.26530612244898,2.163265306122449,0.8905444852460283
1168.0,4510.050251256282,8.653061224489797,43.26530612244898,2.163265306122449,0.8928026623244191
1168.0,4610.552763819096,8.653061224489797,43.26530612244898,2.163265306122449,0.89496968003192
1168.0,4711.05527638191,8.653061224489797,43.26530612244898,2.163265306122449,0.8970509409962801
1168.0,4811.557788944723,8.653061224489797,43.26530612244898,2.163265306122449,0.8990514298381592
1168.0,4912.060301507538,8.653061224489797,43.26530612244898,2.163265306122449,0.900975752768518
1168.0,5012.562814070352,8.653061224489797,43.26530612244898,2.163265306122449,0.9028281727756413
1168.0,5113.0653266331665,8.653061224489797,43.26530612244898,2.163265306122449,0.9046126409635123
